,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
18,288.18212,26.329069999999998,85.69802000000001,470.73870000000005,370.9613,222.54086999999998,269.69589,105.60204000000002,0,536.88602,573.4815,517.79474,175.4884,211.13389999999998,227.32784,354.8445,236.73946999999998,609.05532,641.80398,237.85967
19,288.63965,26.44993,67.58968,480.25337999999994,347.96176,221.42854000000005,260.97293,106.49144000000001,0,517.2469699999999,557.18929,507.31243,194.41230000000002,206.68583,222.26537000000002,360.00813,228.40773000000002,616.85428,653.31989,238.71968
20,295.31254,27.018469999999997,60.32482,478.69064000000003,340.16735,218.42003000000003,262.28451,106.06164000000001,0,514.62927,553.1836,503.26617999999996,212.86691000000002,210.16859,224.28770999999998,359.99737,236.78325999999998,615.0018899999999,650.3203199999999,240.77868999999998
21,293.52712,29.153639999999996,59.58269,494.86587999999995,339.99674000000005,225.66014,264.74534,105.39633,0,510.69601,550.85787,502.23299000000003,201.79313000000002,212.62395999999998,231.41863,360.00242000000003,235.47854999999998,624.93147,652.20094,244.46882000000002
22,291.56786,30.2937,53.047380000000004,510.00469999999996,340.00593000000003,226.21858,264.85403,105.64997,0,495.47051999999996,557.35974,494.9255,230.69131,212.38704,234.63219,362.65406,227.01080000000002,634.7142799999999,657.74255,247.84172999999998
23,299.25928999999996,31.448659999999997,63.87389,527.72935,341.58266,229.77361000000002,255.44779,106.99003,0,473.68124,536.16391,484.88010999999995,248.53591,220.88004,232.41606000000002,351.73558,214.68023999999997,641.0216099999999,648.53565,246.20722
24,300.41102,33.045339999999996,70.12965,534.92244,328.07835,231.14877,243.77582999999998,109.08207,0,464.6389,542.38325,477.53727000000003,261.63955999999996,227.19655999999998,237.43631,343.73223,211.94466,644.39659,647.0928599999999,242.51022
25,298.27468999999996,33.7407,62.34443,543.39317,333.29769,224.25063,236.27041,110.46683,0,454.44674,547.37188,470.16322,266.29152,223.52481,240.66386,342.30873,216.10581000000002,644.7713399999999,652.3523499999999,243.88306
26,298.82237,34.54798,62.41827,544.0575699999999,333.09521,231.85190999999998,234.66206,110.23405000000001,0,455.53175000000005,552.48576,470.18498999999997,258.80373000000003,217.87359999999998,229.80265999999997,337.0168699999999,221.82035000000002,636.5232900000001,662.81264,244.35160000000002
27,300.31491000000005,35.113290000000006,61.7619,532.85995,327.80178,229.12824999999998,238.64432000000002,110.11021,0,449.65463000000005,555.4041199999999,472.71601999999996,260.17177000000004,223.21587,229.46028,337.23591000000005,218.44901000000002,641.77889,662.2739,244.55458000000002
28,304.56464000000005,34.53904,59.725570000000005,524.8713399999999,340.55915999999996,225.89110000000002,238.35674,109.55682,0,457.97676999999993,559.60592,479.20754000000005,247.79949,214.99994,233.30082,336.66414,229.74728999999996,641.26267,660.2898899999999,248.68411
29,303.73418,32.376799999999996,53.521879999999996,503.72328,318.88104999999996,221.22581,244.17764999999997,108.56146000000001,0,467.26280999999994,551.18883,491.56426,225.73454999999998,217.38784,237.06271999999998,339.87679,226.34872000000001,628.3067,654.9164099999999,249.46639
30,302.21133999999995,31.348660000000002,56.27857,480.70015,325.74939,220.38458999999997,249.72082999999998,106.94988000000001,0,483.39426000000003,560.85533,498.57133999999996,219.35519999999997,223.49657999999997,238.13374,341.9119600000001,226.62644999999998,616.75362,636.77363,239.4407
31,277.05096999999995,12.32228,44.765390000000004,362.09735,286.01733,226.36948999999998,198.4876,96.42453,0,462.1914,565.82683,497.68012,208.6243,217.33486,201.85604999999998,260.2659,220.0471,553.0264999999999,481.62111999999996,205.72152
32,174.10107,6.37157,28.85505,180.15783,217.72648999999998,192.86015999999998,130.97200999999998,83.41649,0,352.49964,443.26734,385.12379999999996,170.68048,208.18755999999996,170.82361,225.28190999999998,188.97906,340.09774000000004,413.86528999999996,108.20658999999999
33,158.12881,5.80899,26.49215,165.33366,206.12638999999996,178.73731,116.79072,80.90682,0,319.52855000000005,354.33465,341.94863,155.53131,192.89071,162.285,222.14086999999998,188.60754,293.4932,412.9571,98.25433
34,155.92070999999999,5.91793,24.59158,169.52006,210.40268999999998,173.53676000000002,114.39272,81.56915000000001,0,317.35969,344.77204,339.67148999999995,148.34973,190.21886999999998,157.05258,215.47642,183.96866,287.99289999999996,408.71888,101.77633
35,158.37053,6.259650000000001,23.94713,170.07254,208.63813,171.48139,114.40787,81.79895,0,318.61051000000003,347.82939,341.36908,144.87474999999998,181.53506,154.69655,212.78760999999997,184.03952,293.01869999999997,403.46079999999995,105.01670999999999
36,159.52549000000002,6.138789999999999,24.05011,165.47952,213.98453999999998,169.80581999999998,112.13967,80.91278,0,312.16485,341.38190999999995,337.92506000000003,144.32914,180.52661999999998,152.71527,207.55585000000002,177.35511999999997,300.96402,410.16465,104.50802
37,162.76173,6.24773,22.28646,171.52907000000002,206.77978,170.81492000000003,112.47543,79.63994,0,322.26736000000005,354.98622,334.88468,144.09843,177.46058000000005,152.92123,209.83713,181.65849000000003,289.38775999999996,412.60139,105.48227
38,162.38723,6.37157,24.14092,188.27103,208.60650999999996,169.61086999999998,119.55104999999999,81.86592000000002,0,313.83148,343.05839,330.76616,146.95992,174.93874000000002,158.51623,205.94725,172.9169,304.91789,410.75223000000005,106.78011
39,167.99142,13.67128,25.202090000000002,171.61326000000003,283.17786,180.24524999999997,193.72604,91.88631000000001,0,364.15504,367.43920999999995,347.0265,154.55135,179.59161,156.96151999999998,232.41076,218.81002,308.2917100000001,545.45577,120.10370999999999
40,222.29300999999998,26.77377,61.55412,354.45733,341.37024,216.08627,262.60082,108.20302000000001,0,499.03333,506.29587,475.5021,174.46803999999997,205.94915999999998,196.26287000000002,337.41273,268.09666,447.1053299999999,638.8484499999998,218.12293999999997
41,290.73997,26.329069999999998,95.71336,474.59439,351.04957,212.33058,270.14770999999996,109.36096,0,542.45006,574.1339800000001,523.9475199999999,180.0993,217.84123,238.70202999999998,365.70131000000003,251.43177000000003,607.27081,646.83822,237.26380999999998
42,288.18212,26.329069999999998,85.69802000000001,470.73870000000005,370.9613,222.54086999999998,269.69589,105.60204000000002,0,536.88602,573.4815,517.79474,175.4884,211.13389999999998,227.32784,354.8445,236.73946999999998,609.05532,641.80398,237.85967
43,288.63965,26.44993,67.58968,480.25337999999994,347.96176,221.42854000000005,260.97293,106.49144000000001,0,517.2469699999999,557.18929,507.31243,194.41230000000002,206.68583,222.26537000000002,360.00813,228.40773000000002,616.85428,653.31989,238.71968
44,295.31254,27.018469999999997,60.32482,478.69064000000003,340.16735,218.42003000000003,262.28451,106.06164000000001,0,514.62927,553.1836,503.26617999999996,212.86691000000002,210.16859,224.28770999999998,359.99737,236.78325999999998,615.0018899999999,650.3203199999999,240.77868999999998
45,293.52712,29.153639999999996,59.58269,494.86587999999995,339.99674000000005,225.66014,264.74534,105.39633,0,510.69601,550.85787,502.23299000000003,201.79313000000002,212.62395999999998,231.41863,360.00242000000003,235.47854999999998,624.93147,652.20094,244.46882000000002
46,291.56786,30.2937,53.047380000000004,510.00469999999996,340.00593000000003,226.21858,264.85403,105.64997,0,495.47051999999996,557.35974,494.9255,230.69131,212.38704,234.63219,362.65406,227.01080000000002,634.7142799999999,657.74255,247.84172999999998
47,299.25928999999996,31.448659999999997,63.87389,527.72935,341.58266,229.77361000000002,255.44779,106.99003,0,473.68124,536.16391,484.88010999999995,248.53591,220.88004,232.41606000000002,351.73558,214.68023999999997,641.0216099999999,648.53565,246.20722
48,300.41102,33.045339999999996,70.12965,534.92244,328.07835,231.14877,243.77582999999998,109.08207,0,464.6389,542.38325,477.53727000000003,261.63955999999996,227.19655999999998,237.43631,343.73223,211.94466,644.39659,647.0928599999999,242.51022
49,298.27468999999996,33.7407,62.34443,543.39317,333.29769,224.25063,236.27041,110.46683,0,454.44674,547.37188,470.16322,266.29152,223.52481,240.66386,342.30873,216.10581000000002,644.7713399999999,652.3523499999999,243.88306
50,298.82237,34.54798,62.41827,544.0575699999999,333.09521,231.85190999999998,234.66206,110.23405000000001,0,455.53175000000005,552.48576,470.18498999999997,258.80373000000003,217.87359999999998,229.80265999999997,337.0168699999999,221.82035000000002,636.5232900000001,662.81264,244.35160000000002
51,300.31491000000005,35.113290000000006,61.7619,532.85995,327.80178,229.12824999999998,238.64432000000002,110.11021,0,449.65463000000005,555.4041199999999,472.71601999999996,260.17177000000004,223.21587,229.46028,337.23591000000005,218.44901000000002,641.77889,662.2739,244.55458000000002
52,304.56464000000005,34.53904,59.725570000000005,524.8713399999999,340.55915999999996,225.89110000000002,238.35674,109.55682,0,457.97676999999993,559.60592,479.20754000000005,247.79949,214.99994,233.30082,336.66414,229.74728999999996,641.26267,660.2898899999999,248.68411
53,303.73418,32.376799999999996,53.521879999999996,503.72328,318.88104999999996,221.22581,244.17764999999997,108.56146000000001,0,467.26280999999994,551.18883,491.56426,225.73454999999998,217.38784,237.06271999999998,339.87679,226.34872000000001,628.3067,654.9164099999999,249.46639
54,302.21133999999995,31.348660000000002,56.27857,480.70015,325.74939,220.38458999999997,249.72082999999998,106.94988000000001,0,483.39426000000003,560.85533,498.57133999999996,219.35519999999997,223.49657999999997,238.13374,341.9119600000001,226.62644999999998,616.75362,636.77363,239.4407
55,277.05096999999995,12.32228,44.765390000000004,362.09735,286.01733,226.36948999999998,198.4876,96.42453,0,462.1914,565.82683,497.68012,208.6243,217.33486,201.85604999999998,260.2659,220.0471,553.0264999999999,481.62111999999996,205.72152
56,174.10107,6.37157,28.85505,180.15783,217.72648999999998,192.86015999999998,130.97200999999998,83.41649,0,352.49964,443.26734,385.12379999999996,170.68048,208.18755999999996,170.82361,225.28190999999998,188.97906,340.09774000000004,413.86528999999996,108.20658999999999
57,158.12881,5.80899,26.49215,165.33366,206.12638999999996,178.73731,116.79072,80.90682,0,319.52855000000005,354.33465,341.94863,155.53131,192.89071,162.285,222.14086999999998,188.60754,293.4932,412.9571,98.25433
58,155.92070999999999,5.91793,24.59158,169.52006,210.40268999999998,173.53676000000002,114.39272,81.56915000000001,0,317.35969,344.77204,339.67148999999995,148.34973,190.21886999999998,157.05258,215.47642,183.96866,287.99289999999996,408.71888,101.77633
59,158.37053,6.259650000000001,23.94713,170.07254,208.63813,171.48139,114.40787,81.79895,0,318.61051000000003,347.82939,341.36908,144.87474999999998,181.53506,154.69655,212.78760999999997,184.03952,293.01869999999997,403.46079999999995,105.01670999999999
60,159.52549000000002,6.138789999999999,24.05011,165.47952,213.98453999999998,169.80581999999998,112.13967,80.91278,0,312.16485,341.38190999999995,337.92506000000003,144.32914,180.52661999999998,152.71527,207.55585000000002,177.35511999999997,300.96402,410.16465,104.50802
61,162.76173,6.24773,22.28646,171.52907000000002,206.77978,170.81492000000003,112.47543,79.63994,0,322.26736000000005,354.98622,334.88468,144.09843,177.46058000000005,152.92123,209.83713,181.65849000000003,289.38775999999996,412.60139,105.48227
62,162.38723,6.37157,24.14092,188.27103,208.60650999999996,169.61086999999998,119.55104999999999,81.86592000000002,0,313.83148,343.05839,330.76616,146.95992,174.93874000000002,158.51623,205.94725,172.9169,304.91789,410.75223000000005,106.78011
63,167.99142,13.67128,25.202090000000002,171.61326000000003,283.17786,180.24524999999997,193.72604,91.88631000000001,0,364.15504,367.43920999999995,347.0265,154.55135,179.59161,156.96151999999998,232.41076,218.81002,308.2917100000001,545.45577,120.10370999999999
64,222.29300999999998,26.77377,61.55412,354.45733,341.37024,216.08627,262.60082,108.20302000000001,0,499.03333,506.29587,475.5021,174.46803999999997,205.94915999999998,196.26287000000002,337.41273,268.09666,447.1053299999999,638.8484499999998,218.12293999999997
65,290.73997,26.329069999999998,95.71336,474.59439,351.04957,212.33058,270.14770999999996,109.36096,0,542.45006,574.1339800000001,523.9475199999999,180.0993,217.84123,238.70202999999998,365.70131000000003,251.43177000000003,607.27081,646.83822,237.26380999999998
66,288.18212,26.329069999999998,85.69802000000001,470.73870000000005,370.9613,222.54086999999998,269.69589,105.60204000000002,0,536.88602,573.4815,517.79474,175.4884,211.13389999999998,227.32784,354.8445,236.73946999999998,609.05532,641.80398,237.85967
67,288.63965,26.44993,67.58968,480.25337999999994,347.96176,221.42854000000005,260.97293,106.49144000000001,0,517.2469699999999,557.18929,507.31243,194.41230000000002,206.68583,222.26537000000002,360.00813,228.40773000000002,616.85428,653.31989,238.71968
68,295.31254,27.018469999999997,60.32482,478.69064000000003,340.16735,218.42003000000003,262.28451,106.06164000000001,0,514.62927,553.1836,503.26617999999996,212.86691000000002,210.16859,224.28770999999998,359.99737,236.78325999999998,615.0018899999999,650.3203199999999,240.77868999999998
69,293.52712,29.153639999999996,59.58269,494.86587999999995,339.99674000000005,225.66014,264.74534,105.39633,0,510.69601,550.85787,502.23299000000003,201.79313000000002,212.62395999999998,231.41863,360.00242000000003,235.47854999999998,624.93147,652.20094,244.46882000000002
70,291.56786,30.2937,53.047380000000004,510.00469999999996,340.00593000000003,226.21858,264.85403,105.64997,0,495.47051999999996,557.35974,494.9255,230.69131,212.38704,234.63219,362.65406,227.01080000000002,634.7142799999999,657.74255,247.84172999999998
71,299.25928999999996,31.448659999999997,63.87389,527.72935,341.58266,229.77361000000002,255.44779,106.99003,0,473.68124,536.16391,484.88010999999995,248.53591,220.88004,232.41606000000002,351.73558,214.68023999999997,641.0216099999999,648.53565,246.20722
72,300.41102,33.045339999999996,70.12965,534.92244,328.07835,231.14877,243.77582999999998,109.08207,0,464.6389,542.38325,477.53727000000003,261.63955999999996,227.19655999999998,237.43631,343.73223,211.94466,644.39659,647.0928599999999,242.51022
73,298.27468999999996,33.7407,62.34443,543.39317,333.29769,224.25063,236.27041,110.46683,0,454.44674,547.37188,470.16322,266.29152,223.52481,240.66386,342.30873,216.10581000000002,644.7713399999999,652.3523499999999,243.88306
74,298.82237,34.54798,62.41827,544.0575699999999,333.09521,231.85190999999998,234.66206,110.23405000000001,0,455.53175000000005,552.48576,470.18498999999997,258.80373000000003,217.87359999999998,229.80265999999997,337.0168699999999,221.82035000000002,636.5232900000001,662.81264,244.35160000000002
75,300.31491000000005,35.113290000000006,61.7619,532.85995,327.80178,229.12824999999998,238.64432000000002,110.11021,0,449.65463000000005,555.4041199999999,472.71601999999996,260.17177000000004,223.21587,229.46028,337.23591000000005,218.44901000000002,641.77889,662.2739,244.55458000000002
76,304.56464000000005,34.53904,59.725570000000005,524.8713399999999,340.55915999999996,225.89110000000002,238.35674,109.55682,0,457.97676999999993,559.60592,479.20754000000005,247.79949,214.99994,233.30082,336.66414,229.74728999999996,641.26267,660.2898899999999,248.68411
77,303.73418,32.376799999999996,53.521879999999996,503.72328,318.88104999999996,221.22581,244.17764999999997,108.56146000000001,0,467.26280999999994,551.18883,491.56426,225.73454999999998,217.38784,237.06271999999998,339.87679,226.34872000000001,628.3067,654.9164099999999,249.46639
78,302.21133999999995,31.348660000000002,56.27857,480.70015,325.74939,220.38458999999997,249.72082999999998,106.94988000000001,0,483.39426000000003,560.85533,498.57133999999996,219.35519999999997,223.49657999999997,238.13374,341.9119600000001,226.62644999999998,616.75362,636.77363,239.4407
79,277.05096999999995,12.32228,44.765390000000004,362.09735,286.01733,226.36948999999998,198.4876,96.42453,0,462.1914,565.82683,497.68012,208.6243,217.33486,201.85604999999998,260.2659,220.0471,553.0264999999999,481.62111999999996,205.72152
80,174.10107,6.37157,28.85505,180.15783,217.72648999999998,192.86015999999998,130.97200999999998,83.41649,0,352.49964,443.26734,385.12379999999996,170.68048,208.18755999999996,170.82361,225.28190999999998,188.97906,340.09774000000004,413.86528999999996,108.20658999999999
81,158.12881,5.80899,26.49215,165.33366,206.12638999999996,178.73731,116.79072,80.90682,0,319.52855000000005,354.33465,341.94863,155.53131,192.89071,162.285,222.14086999999998,188.60754,293.4932,412.9571,98.25433
82,155.92070999999999,5.91793,24.59158,169.52006,210.40268999999998,173.53676000000002,114.39272,81.56915000000001,0,317.35969,344.77204,339.67148999999995,148.34973,190.21886999999998,157.05258,215.47642,183.96866,287.99289999999996,408.71888,101.77633
83,158.37053,6.259650000000001,23.94713,170.07254,208.63813,171.48139,114.40787,81.79895,0,318.61051000000003,347.82939,341.36908,144.87474999999998,181.53506,154.69655,212.78760999999997,184.03952,293.01869999999997,403.46079999999995,105.01670999999999
84,159.52549000000002,6.138789999999999,24.05011,165.47952,213.98453999999998,169.80581999999998,112.13967,80.91278,0,312.16485,341.38190999999995,337.92506000000003,144.32914,180.52661999999998,152.71527,207.55585000000002,177.35511999999997,300.96402,410.16465,104.50802
85,162.76173,6.24773,22.28646,171.52907000000002,206.77978,170.81492000000003,112.47543,79.63994,0,322.26736000000005,354.98622,334.88468,144.09843,177.46058000000005,152.92123,209.83713,181.65849000000003,289.38775999999996,412.60139,105.48227
86,162.38723,6.37157,24.14092,188.27103,208.60650999999996,169.61086999999998,119.55104999999999,81.86592000000002,0,313.83148,343.05839,330.76616,146.95992,174.93874000000002,158.51623,205.94725,172.9169,304.91789,410.75223000000005,106.78011
87,167.99142,13.67128,25.202090000000002,171.61326000000003,283.17786,180.24524999999997,193.72604,91.88631000000001,0,364.15504,367.43920999999995,347.0265,154.55135,179.59161,156.96151999999998,232.41076,218.81002,308.2917100000001,545.45577,120.10370999999999
88,222.29300999999998,26.77377,61.55412,354.45733,341.37024,216.08627,262.60082,108.20302000000001,0,499.03333,506.29587,475.5021,174.46803999999997,205.94915999999998,196.26287000000002,337.41273,268.09666,447.1053299999999,638.8484499999998,218.12293999999997
89,290.73997,26.329069999999998,95.71336,474.59439,351.04957,212.33058,270.14770999999996,109.36096,0,542.45006,574.1339800000001,523.9475199999999,180.0993,217.84123,238.70202999999998,365.70131000000003,251.43177000000003,607.27081,646.83822,237.26380999999998
90,288.18212,26.329069999999998,85.69802000000001,470.73870000000005,370.9613,222.54086999999998,269.69589,105.60204000000002,0,536.88602,573.4815,517.79474,175.4884,211.13389999999998,227.32784,354.8445,236.73946999999998,609.05532,641.80398,237.85967
91,288.63965,26.44993,67.58968,480.25337999999994,347.96176,221.42854000000005,260.97293,106.49144000000001,0,517.2469699999999,557.18929,507.31243,194.41230000000002,206.68583,222.26537000000002,360.00813,228.40773000000002,616.85428,653.31989,238.71968
92,295.31254,27.018469999999997,60.32482,478.69064000000003,340.16735,218.42003000000003,262.28451,106.06164000000001,0,514.62927,553.1836,503.26617999999996,212.86691000000002,210.16859,224.28770999999998,359.99737,236.78325999999998,615.0018899999999,650.3203199999999,240.77868999999998
93,293.52712,29.153639999999996,59.58269,494.86587999999995,339.99674000000005,225.66014,264.74534,105.39633,0,510.69601,550.85787,502.23299000000003,201.79313000000002,212.62395999999998,231.41863,360.00242000000003,235.47854999999998,624.93147,652.20094,244.46882000000002
94,291.56786,30.2937,53.047380000000004,510.00469999999996,340.00593000000003,226.21858,264.85403,105.64997,0,495.47051999999996,557.35974,494.9255,230.69131,212.38704,234.63219,362.65406,227.01080000000002,634.7142799999999,657.74255,247.84172999999998
95,299.25928999999996,31.448659999999997,63.87389,527.72935,341.58266,229.77361000000002,255.44779,106.99003,0,473.68124,536.16391,484.88010999999995,248.53591,220.88004,232.41606000000002,351.73558,214.68023999999997,641.0216099999999,648.53565,246.20722
96,300.41102,33.045339999999996,70.12965,534.92244,328.07835,231.14877,243.77582999999998,109.08207,0,464.6389,542.38325,477.53727000000003,261.63955999999996,227.19655999999998,237.43631,343.73223,211.94466,644.39659,647.0928599999999,242.51022
97,298.27468999999996,33.7407,62.34443,543.39317,333.29769,224.25063,236.27041,110.46683,0,454.44674,547.37188,470.16322,266.29152,223.52481,240.66386,342.30873,216.10581000000002,644.7713399999999,652.3523499999999,243.88306
98,298.82237,34.54798,62.41827,544.0575699999999,333.09521,231.85190999999998,234.66206,110.23405000000001,0,455.53175000000005,552.48576,470.18498999999997,258.80373000000003,217.87359999999998,229.80265999999997,337.0168699999999,221.82035000000002,636.5232900000001,662.81264,244.35160000000002
99,300.31491000000005,35.113290000000006,61.7619,532.85995,327.80178,229.12824999999998,238.64432000000002,110.11021,0,449.65463000000005,555.4041199999999,472.71601999999996,260.17177000000004,223.21587,229.46028,337.23591000000005,218.44901000000002,641.77889,662.2739,244.55458000000002
100,304.56464000000005,34.53904,59.725570000000005,524.8713399999999,340.55915999999996,225.89110000000002,238.35674,109.55682,0,457.97676999999993,559.60592,479.20754000000005,247.79949,214.99994,233.30082,336.66414,229.74728999999996,641.26267,660.2898899999999,248.68411
101,303.73418,32.376799999999996,53.521879999999996,503.72328,318.88104999999996,221.22581,244.17764999999997,108.56146000000001,0,467.26280999999994,551.18883,491.56426,225.73454999999998,217.38784,237.06271999999998,339.87679,226.34872000000001,628.3067,654.9164099999999,249.46639
102,302.21133999999995,31.348660000000002,56.27857,480.70015,325.74939,220.38458999999997,249.72082999999998,106.94988000000001,0,483.39426000000003,560.85533,498.57133999999996,219.35519999999997,223.49657999999997,238.13374,341.9119600000001,226.62644999999998,616.75362,636.77363,239.4407
103,277.05096999999995,12.32228,44.765390000000004,362.09735,286.01733,226.36948999999998,198.4876,96.42453,0,462.1914,565.82683,497.68012,208.6243,217.33486,201.85604999999998,260.2659,220.0471,553.0264999999999,481.62111999999996,205.72152
104,174.10107,6.37157,28.85505,180.15783,217.72648999999998,192.86015999999998,130.97200999999998,83.41649,0,352.49964,443.26734,385.12379999999996,170.68048,208.18755999999996,170.82361,225.28190999999998,188.97906,340.09774000000004,413.86528999999996,108.20658999999999
105,158.12881,5.80899,26.49215,165.33366,206.12638999999996,178.73731,116.79072,80.90682,0,319.52855000000005,354.33465,341.94863,155.53131,192.89071,162.285,222.14086999999998,188.60754,293.4932,412.9571,98.25433
106,155.92070999999999,5.91793,24.59158,169.52006,210.40268999999998,173.53676000000002,114.39272,81.56915000000001,0,317.35969,344.77204,339.67148999999995,148.34973,190.21886999999998,157.05258,215.47642,183.96866,287.99289999999996,408.71888,101.77633
107,158.37053,6.259650000000001,23.94713,170.07254,208.63813,171.48139,114.40787,81.79895,0,318.61051000000003,347.82939,341.36908,144.87474999999998,181.53506,154.69655,212.78760999999997,184.03952,293.01869999999997,403.46079999999995,105.01670999999999
108,159.52549000000002,6.138789999999999,24.05011,165.47952,213.98453999999998,169.80581999999998,112.13967,80.91278,0,312.16485,341.38190999999995,337.92506000000003,144.32914,180.52661999999998,152.71527,207.55585000000002,177.35511999999997,300.96402,410.16465,104.50802
109,162.76173,6.24773,22.28646,171.52907000000002,206.77978,170.81492000000003,112.47543,79.63994,0,322.26736000000005,354.98622,334.88468,144.09843,177.46058000000005,152.92123,209.83713,181.65849000000003,289.38775999999996,412.60139,105.48227
110,162.38723,6.37157,24.14092,188.27103,208.60650999999996,169.61086999999998,119.55104999999999,81.86592000000002,0,313.83148,343.05839,330.76616,146.95992,174.93874000000002,158.51623,205.94725,172.9169,304.91789,410.75223000000005,106.78011
111,167.99142,13.67128,25.202090000000002,171.61326000000003,283.17786,180.24524999999997,193.72604,91.88631000000001,0,364.15504,367.43920999999995,347.0265,154.55135,179.59161,156.96151999999998,232.41076,218.81002,308.2917100000001,545.45577,120.10370999999999
